Scores for the first eight non-phylogenetic PCÕs for all species (n = 2028) in our data. ,,,,,,,,,,,,
,,,,,,,,,,,,
TipLabel,Genus,Family,Order,Subgroup,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
Seleucidis_melanoleucus,Seleucidis,Paradisaeidae,PASSERIFORMES,Corvoidea,-0.304157348,-0.151106047,0.003671803,0.016969655,0.002722679,0.005423679,-0.005185995,0.007550995
Semioptera_wallacii,Semioptera,Paradisaeidae,PASSERIFORMES,Corvoidea,-0.062132168,0.323985923,-0.193194995,0.002853292,-0.027012563,0.055969326,-0.004091904,-0.001629995
Semnornis_frantzii,Semnornis,Ramphastidae,PICIFORMES,PICIFORMES,0.229433527,0.083072487,-0.020341924,-0.019556656,-0.056141373,0.006579901,0.016779977,0.008244439
Sephanoides_sephaniodes,Sephanoides,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.28417534,0.08873008,-0.043849044,-0.047039928,0.008883704,-0.005878908,-0.012917729,0.00212384
Sericornis_citreogularis,Sericornis,Acanthizidae,PASSERIFORMES,Meliphagoidea,-0.081414262,-0.001647254,0.057372377,-0.002998811,0.007209765,-0.007188682,0.002794467,-0.001545531
Sericossypha_albocristata,Sericossypha,Thraupidae,PASSERIFORMES,Passeroidea,0.029478475,0.08524635,-0.032648319,0.002736509,-0.043431643,0.001369885,-0.006736778,-0.001929398
Sericulus_chrysocephalus,Sericulus,Ptilonorhynchidae,PASSERIFORMES,Ptilonorhynchoidea,-0.074437637,0.011541514,0.014597764,0.040450429,0.000217389,8.13E-05,-0.003875555,-0.006423119
Serilophus_lunatus,Serilophus,Eurylaimidae,PASSERIFORMES,Eurylaimides,0.201389542,0.170264661,0.085985632,-0.005907777,0.07270459,0.015021697,-0.012835182,0.011394418
Serinus_scotops,Serinus,Fringillidae,PASSERIFORMES,Passeroidea,0.212545537,-0.115130891,0.0321222,-0.009330391,-0.009688356,0.021616049,-0.002630002,0.003471626
Serpophaga_cinerea,Serpophaga,Tyrannidae,PASSERIFORMES,Tyrannidae,0.014494771,0.107010328,0.042879565,0.016047048,-0.002345452,-0.005807911,-0.000631758,-0.000952126
Setophaga_ruticilla,Setophaga,Parulidae,PASSERIFORMES,Passeroidea,0.006983787,0.035196731,0.094026898,0.013831358,0.01821702,-0.008403063,-0.002855463,0.004717106
Setornis_criniger,Setornis,Pycnonotidae,PASSERIFORMES,Sylvioidea,-0.069816523,0.006153383,0.012066004,-0.005113077,-0.03838872,-0.032931527,0.009221482,-0.010856314
Sheppardia_bocagei,Sheppardia,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.003727082,0.0924949,0.023718883,0.001218429,0.014438594,-0.009402638,-0.004286995,-0.000929439
Sialia_mexicana,Sialia,Turdidae,PASSERIFORMES,Muscicapoidea,-0.010377189,0.136693837,-0.004835727,-0.005634699,-0.021411978,-0.00508142,0.007989862,0.003372261
Sicalis_citrina,Sicalis,Emberizidae,PASSERIFORMES,Passeroidea,0.098628804,-0.161874362,0.033690354,-0.01435383,-0.059394358,0.001200568,0.003359408,0.007417592
Sigelus_silens,Sigelus,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.031241243,0.051850256,0.012982678,0.011242909,-0.02569239,-0.012021191,0.005330169,-0.010726446
Siphonorhis_brewsteri,Siphonorhis,Caprimulgidae,CAPRIMULGIFORMES,CAPRIMULGIFORMES,0.321588625,0.073583856,0.196323551,0.087569956,0.042463332,-0.051366939,-0.009899652,0.022704743
Sipodotus_wallacii,Sipodotus,Maluridae,PASSERIFORMES,Meliphagoidea,-0.116516558,-0.055814967,0.059143661,0.008334773,0.055788339,0.008733755,-0.005210003,-0.011646166
Siptornis_striaticollis,Siptornis,Furnariidae,PASSERIFORMES,Furnariidae,-0.0955902,0.073519687,-0.030770804,0.015990466,-0.020417037,0.008698604,-0.002535815,0.001746808
Siptornopsis_hypochondriaca,Siptornopsis,Furnariidae,PASSERIFORMES,Furnariidae,-0.153005987,-0.034516063,-0.005122141,0.002113888,-0.011743073,0.00021862,0.003022147,-0.000343115
Sirystes_sibilator,Sirystes,Tyrannidae,PASSERIFORMES,Tyrannidae,0.084149821,0.157780654,0.045499604,-0.001668967,0.015504119,-0.009255808,-0.009117755,0.012474854
Sitta_formosa,Sitta,Sittidae,PASSERIFORMES,Muscicapoidea,-0.100572237,0.048514185,0.030458971,-0.012515973,0.004490841,-0.00424294,-0.007766883,-0.005469519
Sittasomus_griseicapillus,Sittasomus,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.085038224,0.166771059,-0.019232063,0.012883189,-0.012622268,-0.010095751,-0.003467029,0.009514157
Smicrornis_brevirostris,Smicrornis,Acanthizidae,PASSERIFORMES,Meliphagoidea,0.126208134,0.029866436,0.047003602,-0.029517132,0.034971109,-0.007042044,-0.003257807,-0.00448436
Smithornis_capensis,Smithornis,Eurylaimidae,PASSERIFORMES,Eurylaimides,0.253214871,-0.021106227,0.16305901,-0.013465551,0.035326908,-0.026226569,-0.000994772,0.010537719
Snowornis_subalaris,Snowornis,Cotingidae,PASSERIFORMES,Cotingidae,0.092489383,-0.012554977,0.050658464,0.0313716,0.00162027,-0.024851273,0.003645844,-0.00733898
Somateria_mollissima,Somateria,Anatidae,ANSERIFORMES,ANSERIFORMES,0.046791439,-0.012739044,-0.010469899,-0.121862194,0.048350148,0.032148693,0.020432696,-0.00648117
Spartonoica_maluroides,Spartonoica,Furnariidae,PASSERIFORMES,Furnariidae,-0.135558455,0.139375953,-0.033225631,-0.016855253,-0.027914806,-0.006097515,-0.007058667,-0.005358266
Speculanas_specularis,Speculanas,Anatidae,ANSERIFORMES,ANSERIFORMES,-0.013547099,0.042345829,0.017020202,-0.124775528,0.085777395,0.003980302,0.025460962,-0.015125169
Speculipastor_bicolor,Speculipastor,Sturnidae,PASSERIFORMES,Muscicapoidea,0.063058417,0.085928188,-0.034434581,0.022071197,-0.037376822,-0.005213265,0.00456506,-0.005982093
Speirops_leucophoeus,Speirops,Zosteropidae,PASSERIFORMES,Sylvioidea,-0.06427719,-0.033806121,0.068521931,0.013116193,-0.010575734,-0.008864477,-0.003882249,0.007316739
Spelaeornis_troglodytoides,Spelaeornis,Timaliidae,PASSERIFORMES,Sylvioidea,-0.050991358,-0.037197302,0.00539397,0.001034615,-0.017626305,0.010537728,0.003716175,-0.008831394
Spermophaga_poliogenys,Spermophaga,Estrildidae,PASSERIFORMES,Passeroidea,0.191008951,-0.083835764,0.065952969,-0.056194547,-0.001164633,0.019451033,-0.003472937,0.006701245
Sphecotheres_hypoleucus,Sphecotheres,Oriolidae,PASSERIFORMES,Corvoidea,0.067570982,0.069294253,-0.017411349,-0.00046242,-0.016207831,-0.011376135,-0.007696002,-0.000600249
Spheniscus_demersus,Spheniscus,Spheniscidae,SPHENISCIFORMES,SPHENISCIFORMES,-0.076577831,-0.084124334,-0.054432163,-0.009174628,-8.93E-05,-0.063138441,0.003456406,-0.031875637
Sphenocichla_humei,Sphenocichla,Timaliidae,PASSERIFORMES,Sylvioidea,-0.151084603,-0.035651258,-0.007118062,-0.031931054,-0.008744329,0.037414665,0.008516279,0.000948121
Sphenoeacus_afer,Sphenoeacus,Sylviidae,PASSERIFORMES,Sylvioidea,-0.011487935,0.014333144,-0.019075279,-0.005233367,-0.025062904,0.014162744,0.00883004,-0.00475894
Sphyrapicus_varius,Sphyrapicus,Picidae,PICIFORMES,PICIFORMES,-0.152520738,-0.094365009,0.054487174,2.13E-05,-0.041184198,-0.001467424,0.000512062,-0.003926596
Spiloptila_clamans,Spiloptila,Cisticolidae,PASSERIFORMES,Sylvioidea,-0.036779778,0.033803858,-0.005779898,0.052017728,-0.011260646,0.003016269,0.007629417,-0.004168229
Spilornis_cheela,Spilornis,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.206110023,-0.110106591,-0.137203056,0.027650005,0.027533143,-0.011167891,0.013011326,0.008666156
Spindalis_zena,Spindalis,Thraupidae,PASSERIFORMES,Passeroidea,0.128022173,-0.048762354,0.062446381,0.02063112,-0.030186195,-0.012070936,0.004432531,0.013929647
Spiza_americana,Spiza,Cardinalidae,PASSERIFORMES,Passeroidea,0.082384527,-0.159381768,0.075513529,-0.00420438,-0.044945088,0.00531136,-0.005711047,-0.010984555
Spizaetus_melanoleucus,Spizaetus,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.276854295,0.031430252,-0.118282657,0.03665803,-0.012073851,-0.003411144,0.018350416,-0.034590398
Spizella_passerina,Spizella,Emberizidae,PASSERIFORMES,Passeroidea,0.097234505,0.0248293,0.014246357,0.028293,-0.025530551,0.059058932,-0.00445102,-0.002808979
Spiziapteryx_circumcincta,Spiziapteryx,Falconidae,FALCONIFORMES,FALCONIFORMES,0.404742474,0.009084408,-0.0866334,-0.038645535,-0.030409999,0.000549157,0.010311635,-0.00519775
Spizixos_semitorques,Spizixos,Pycnonotidae,PASSERIFORMES,Sylvioidea,0.229734938,-0.072783481,0.017772301,0.011302175,0.015621282,0.001968932,-0.015185753,-0.012780563
Spizocorys_conirostris,Spizocorys,Alaudidae,PASSERIFORMES,Sylvioidea,0.114402243,0.009684689,0.00479359,-0.038485202,-0.037019412,0.021287305,0.001324033,-0.009894909
Sporophila_luctuosa,Sporophila,Emberizidae,PASSERIFORMES,Passeroidea,0.296290016,0.041350637,0.039177934,0.006956281,-0.009419075,0.038295111,-0.011358358,-0.000181613
Sporopipes_frontalis,Sporopipes,Passeridae,PASSERIFORMES,Passeroidea,0.143390983,-0.145865221,0.015154229,-0.001196521,-0.016053239,0.022858985,-0.006706217,-0.005056569
Spreo_albicapillus,Spreo,Sturnidae,PASSERIFORMES,Muscicapoidea,-0.035539319,0.072344183,-0.034144319,0.018706912,-0.012344759,0.014067179,-0.000203315,-0.002949459
Stachyris_ambigua,Stachyris,Timaliidae,PASSERIFORMES,Sylvioidea,-0.109019098,-0.184233534,0.055323107,-0.004148836,-0.016381046,0.020069339,0.010747407,-0.000608221
Stactolaema_olivacea,Stactolaema,Ramphastidae,PICIFORMES,PICIFORMES,0.150271528,0.071355101,0.022472537,-0.013866936,-0.059359681,-0.011223096,-0.00035384,-0.002137975
Stagonopleura_bella,Stagonopleura,Estrildidae,PASSERIFORMES,Passeroidea,0.206884335,-0.232003044,0.087601228,-0.037010867,-0.052340855,0.048847195,0.017701044,0.019063734
Starnoenas_cyanocephala,Starnoenas,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.112324341,0.156577754,-0.089412566,-0.030114052,0.036198663,0.012741536,-0.016111372,0.003830516
Steatornis_caripensis,Steatornis,Steatornithidae,CAPRIMULGIFORMES,CAPRIMULGIFORMES,0.193290555,-0.024212135,-0.011708474,0.107023807,0.008030663,-0.044716286,0.014240953,-0.004092821
Steganopus_tricolor,Steganopus,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.344103896,-0.091836755,0.04918864,-0.007855022,0.009867098,0.00925699,0.014656417,0.008716362
Stelgidopteryx_serripennis,Stelgidopteryx,Hirundinidae,PASSERIFORMES,Sylvioidea,0.215421521,0.279785533,0.103507947,0.040372582,-0.037973031,-0.017856623,0.008015152,-0.005060362
Stellula_calliope,Stellula,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.307944511,-0.075487341,0.042676877,-0.001229278,0.008860935,-0.002308322,-0.003468835,0.010275359
Stenostira_scita,Stenostira,Muscicapidae,PASSERIFORMES,Sylvioidea,-0.048976958,0.145410572,0.039826834,0.014565402,0.00328817,0.002644838,-0.00093031,0.006765943
Stephanoaetus_coronatus,Stephanoaetus,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.252801761,0.066788943,-0.181972638,0.009699433,-0.00650054,-0.013145462,0.003727479,-0.025099785
Stephanophorus_diadematus,Stephanophorus,Thraupidae,PASSERIFORMES,Passeroidea,0.289497127,0.016032226,0.040373914,-0.035242885,0.002992134,0.023939264,-0.01226157,0.001127509
Stephanoxis_lalandi,Stephanoxis,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.266538301,0.075288387,-0.025050156,-0.037547859,0.008583373,-0.004419985,-0.002764397,0.002385347
Stercorarius_longicaudus,Stercorarius,Stercorariidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.031626801,0.018444846,-0.054407624,-0.004887989,0.035417851,-0.024872733,-0.006577631,-0.006010433
Sterna_nilotica,Sterna,Laridae,CHARADRIIFORMES,CHARADRIIFORMES,-0.169941025,-0.024268363,-0.037195617,-0.025632872,-0.011714655,0.003678856,-0.003937726,0.009080631
Sternoclyta_cyanopectus,Sternoclyta,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.301627806,-0.130398134,0.018014212,0.013488911,0.011773127,0.005530401,0.004874778,0.00999745
Stictonetta_naevosa,Stictonetta,Anatidae,ANSERIFORMES,ANSERIFORMES,-0.123793642,0.067652148,-0.019455032,-0.164473757,0.067982476,0.032295665,0.036740326,-0.034915745
Stigmatopelia_chinensis,Stigmatopelia,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.151711595,0.101840891,-0.034850886,0.008639136,0.036462112,-0.012265069,0.000785043,0.000627804
Stigmatura_napensis,Stigmatura,Tyrannidae,PASSERIFORMES,Tyrannidae,0.030204667,0.095459513,0.047670691,0.015442931,0.009809372,-0.00743654,-0.016589632,-0.010178044
Stiltia_isabella,Stiltia,Glareolidae,CHARADRIIFORMES,CHARADRIIFORMES,0.064136771,0.188874514,-0.026266561,0.030658661,-0.013731167,0.006090887,-0.003047531,0.00316088
Stiphrornis_erythrothorax,Stiphrornis,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.026360472,0.01455531,0.071382646,0.02844045,-0.004830032,-0.021925662,0.000160611,-0.005854914
Stipiturus_malachurus,Stipiturus,Maluridae,PASSERIFORMES,Meliphagoidea,-0.052476013,0.064653604,0.000912665,0.014578608,0.003592834,0.009055641,0.001267516,0.003794865
Stizorhina_finschi,Stizorhina,Turdidae,PASSERIFORMES,Muscicapoidea,0.102010261,0.178466644,0.052589988,3.59E-05,-0.009880697,-0.033665601,-0.00335071,0.008058576
Strepera_graculina,Strepera,Cracticidae,PASSERIFORMES,Corvoidea,-0.096295924,-0.187085888,-0.001407952,-0.006967989,-0.024320311,-0.005545197,-0.00971458,-0.004187634
Streptocitta_albicollis,Streptocitta,Sturnidae,PASSERIFORMES,Muscicapoidea,0.08059074,0.187525591,-0.071944814,-0.003518688,-0.036748094,0.026991778,-0.006642339,-0.008826054
Streptopelia_semitorquata,Streptopelia,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.14173247,0.080087912,-0.005770029,0.002289065,0.03675885,-0.015045454,0.000475647,-0.006380096
Stresemannia_bougainvillei,Stresemannia,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.17548707,-0.088918528,-0.006472845,0.060922675,0.004589165,-0.003476685,0.000524659,0.00502054
Strigops_habroptila,Strigops,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.297669067,-0.459968352,0.021833477,-0.05453442,0.031513401,-0.064958678,-0.029377418,-0.000448116
Strix_ocellata,Strix,Strigidae,STRIGIFORMES,STRIGIFORMES,0.277634454,-0.05909199,-0.090988987,0.043831376,0.005246698,-0.00067049,0.008195708,-0.023939682
Strophocincla_cachinnans,Strophocincla,Timaliidae,PASSERIFORMES,Sylvioidea,-0.090029216,-0.063838348,0.020715662,0.006231363,-0.000260555,-0.000956423,0.000376676,-0.001023703
Struthidea_cinerea,Struthidea,Corcoracidae,PASSERIFORMES,Corvoidea,0.165017043,-0.042863555,-0.033882842,-0.005780006,-0.027116106,0.020877499,-0.009928687,-0.006713542
Struthio_camelus,Struthio,Struthionidae,STRUTHIONIFORMES,STRUTHIONIFORMES,-0.0169139,0.154939453,0.139354946,-0.03375494,0.083020569,-0.001404532,0.003981815,-0.039057602
Sturnella_loyca,Sturnella,Icteridae,PASSERIFORMES,Passeroidea,-0.148081415,-0.226239165,0.081119625,-0.019911004,-0.024297869,0.028698912,0.014723039,0.004949414
Sturnus_erythropygius,Sturnus,Sturnidae,PASSERIFORMES,Muscicapoidea,-0.116870811,0.029683583,0.014800499,-0.016684684,2.39E-05,-0.003737911,0.000796898,0.000197177
Sublegatus_modestus,Sublegatus,Tyrannidae,PASSERIFORMES,Tyrannidae,0.192890488,0.171713492,0.111795718,0.003085035,0.023765312,-0.004566942,-0.007004122,-0.001580947
Suiriri_suiriri,Suiriri,Tyrannidae,PASSERIFORMES,Tyrannidae,0.084359681,0.05424796,0.059298232,-0.012442764,0.014306334,-0.000830662,0.000705772,0.006710425
Sula_nebouxii,Sula,Sulidae,SULIFORMES,SULIFORMES,-0.195335103,0.056488668,-0.032453098,-0.008546584,-0.030164253,-0.000706415,0.009339909,0.002895047
Surnia_ulula,Surnia,Strigidae,STRIGIFORMES,STRIGIFORMES,0.396156377,0.126171199,-0.064435677,0.036215714,-0.031174153,0.013329141,0.032800504,-0.014123827
Surniculus_lugubris,Surniculus,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.000818699,0.048038176,0.003957918,0.044897356,-0.018170192,0.007063139,0.009796853,-0.0044088
Swynnertonia_swynnertoni,Swynnertonia,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.065014583,0.049945542,0.029406695,-0.010218296,-0.00706093,-0.006461533,0.001967893,-0.004767317
Sylvia_atricapilla,Sylvia,Sylviidae,PASSERIFORMES,Sylvioidea,-0.012211756,0.186518673,0.005237487,-0.007873417,-0.021697807,-0.015469088,0.002759786,-0.007761209
Sylvietta_rufescens,Sylvietta,Sylviidae,PASSERIFORMES,Sylvioidea,-0.13451754,0.052684914,-0.036131554,0.034320307,-0.000251134,-0.002193196,0.005821297,-0.001241751
Sylviorthorhynchus_desmursii,Sylviorthorhynchus,Furnariidae,PASSERIFORMES,Furnariidae,-0.249695233,-0.013205109,0.006119705,0.006194805,0.006630652,-0.008406654,0.002829073,0.006602549
Sylviparus_modestus,Sylviparus,Paridae,PASSERIFORMES,Sylvioidea,0.046275495,0.106019012,0.034317309,-0.031369881,0.00085213,-0.002538717,0.010523517,-0.003119372
Syma_torotoro,Syma,Alcedinidae,CORACIIFORMES,CORACIIFORMES,-0.116239204,0.109912113,-0.012584826,-0.037309335,-0.03133981,-0.015007264,-0.011518144,-0.002135268
Synallaxis_brachyura,Synallaxis,Furnariidae,PASSERIFORMES,Furnariidae,-0.089614375,-0.025507976,0.011157384,0.008013555,-0.023343024,0.000869195,0.004578246,-0.004987128
Syndactyla_guttulata,Syndactyla,Furnariidae,PASSERIFORMES,Furnariidae,-0.073818944,-0.015995372,-0.000572547,-0.044155085,-0.047348554,-0.021606261,-0.00480284,-0.01626021
Synthliboramphus_antiquus,Synthliboramphus,Alcidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.004426477,0.024939787,-0.134736491,-0.060811919,-0.0231039,0.012855811,-0.013783823,0.011661439
Sypheotides_indicus,Sypheotides,Otididae,OTIDIFORMES,OTIDIFORMES,-0.095621128,0.194177904,-0.037403447,-0.020939171,0.00695062,-0.001764319,-0.00794794,0.007719275
Syrigma_sibilatrix,Syrigma,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.219905834,0.073351154,-0.048285445,-0.02070709,-0.000880727,-0.000527021,-0.010049893,0.010049315
Syrmaticus_humiae,Syrmaticus,Phasianidae,GALLIFORMES,GALLIFORMES,0.101250721,-0.021041827,-0.046021911,0.00261078,0.027477309,0.04079426,-0.002283148,-0.010633256
Syrrhaptes_tibetanus,Syrrhaptes,Pteroclididae,PTEROCLIDIFORMES,PTEROCLIDIFORMES,0.101536567,-0.005565232,-0.050556857,-0.026964635,-0.019373811,0.035042186,-0.000131601,-0.00761183
Tachornis_squamata,Tachornis,Apodidae,APODIFORMES,APODIFORMES,0.383580258,0.360395477,0.092631075,0.070980274,0.025979729,0.050598604,0.015477567,0.024385668
Tachuris_rubrigastra,Tachuris,Tyrannidae,PASSERIFORMES,Tyrannidae,-0.076483307,0.018382245,0.039969974,-0.005113964,0.001593968,-0.001187446,0.003503574,0.004185004
Tachybaptus_ruficollis,Tachybaptus,Podicipedidae,PODICIPEDIFORMES,PODICIPEDIFORMES,-0.160539268,0.055837233,-0.024706108,-0.040166203,-0.009668495,-0.007280611,-0.000382156,-0.000923177
Tachycineta_bicolor,Tachycineta,Hirundinidae,PASSERIFORMES,Sylvioidea,0.243603652,0.26886555,0.130632665,0.023661868,-0.020312288,-0.021533852,0.002366233,-0.003026899
Tachyeres_pteneres,Tachyeres,Anatidae,ANSERIFORMES,ANSERIFORMES,0.101039578,0.045248119,0.028446736,-0.139675398,0.080588205,0.000903024,0.03011362,-0.002295863
Tachymarptis_melba,Tachymarptis,Apodidae,APODIFORMES,APODIFORMES,0.300944474,0.412029255,0.12271606,0.094247735,0.012028024,0.026311363,0.003107178,0.00873377
Tachyphonus_surinamus,Tachyphonus,Thraupidae,PASSERIFORMES,Passeroidea,0.027349863,-0.086240105,0.044082786,0.037474769,-0.043308724,-0.000871651,0.001433729,-0.011678603
Tadorna_ferruginea,Tadorna,Anatidae,ANSERIFORMES,ANSERIFORMES,0.040062107,0.029772086,0.019757997,-0.150507729,0.084245594,0.000133616,0.024788445,-0.019373628
Taeniopygia_guttata,Taeniopygia,Estrildidae,PASSERIFORMES,Passeroidea,0.258242944,-0.168840728,0.054697053,-0.041066305,-0.040744362,0.020662152,0.003642568,0.008457673
Talegalla_cuvieri,Talegalla,Megapodiidae,GALLIFORMES,GALLIFORMES,0.056154838,-0.040605628,-0.047485464,-0.010156563,0.010429756,0.019922764,0.000742628,0.002316923
Tangara_xanthocephala,Tangara,Thraupidae,PASSERIFORMES,Passeroidea,0.083691293,0.028161525,0.050447498,0.005569687,-0.003066578,-0.004551989,-0.01105579,-0.001208165
Tanygnathus_megalorynchos,Tanygnathus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.33034125,-0.248384768,-0.048524553,-0.028190782,0.034239372,-0.044186637,-0.029674459,0.02333475
Tanysiptera_galatea,Tanysiptera,Alcedinidae,CORACIIFORMES,CORACIIFORMES,-0.101617566,0.04190659,-0.002328119,-0.049556964,-0.033582797,-0.011908186,-0.013029389,-0.000575227
Taoniscus_nanus,Taoniscus,Tinamidae,TINAMIFORMES,TINAMIFORMES,-0.012059766,0.127680878,-0.01615834,0.005269425,0.009580982,0.033497905,0.007806651,-0.010949359
Tapera_naevia,Tapera,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.125352114,0.160082952,-0.078224613,0.031714781,-0.03065981,0.004878136,0.013833805,0.013430588
Taphrolesbia_griseiventris,Taphrolesbia,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.297514392,-0.069861304,0.042195324,-0.017896113,0.000666055,-0.002173065,-0.003550377,0.009672784
Taphrospilus_hypostictus,Taphrospilus,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.292704813,-0.06915063,0.024991058,-0.000119304,0.014831905,0.004825746,0.00339846,0.007592322
Taraba_major,Taraba,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.007951563,-0.035459838,-0.001012736,-0.017656109,-0.026135856,-0.010667843,-0.000876087,-0.012628177
Tarphonomus_certhioides,Tarphonomus,Furnariidae,PASSERIFORMES,Furnariidae,-0.197190304,0.009563804,-0.028015546,0.011015415,0.013408717,0.004731263,-0.000837107,-0.000176219
Tarsiger_cyanurus,Tarsiger,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.034589589,0.214878024,-0.003522444,-0.027846415,-0.014101499,-0.015842065,-0.004259716,-0.002585098
Tauraco_erythrolophus,Tauraco,Musophagidae,MUSOPHAGIFORMES,MUSOPHAGIFORMES,0.243820453,0.03874531,-0.119051931,-0.034420845,-0.054230996,0.017382175,0.00936079,0.015689121
Tchagra_minutus,Tchagra,Malaconotidae,PASSERIFORMES,Corvoidea,0.087984338,-0.104582854,0.022805717,0.003929779,-0.023846726,-0.032067158,0.000465884,-0.008264249
Telacanthura_ussheri,Telacanthura,Apodidae,APODIFORMES,APODIFORMES,0.331011297,0.393543385,0.106511304,0.054035726,0.031268935,0.024412035,0.013077955,0.031680743
Teledromas_fuscus,Teledromas,Rhinocryptidae,PASSERIFORMES,Furnariidae,0.038220387,0.108254143,-0.035003428,-0.035789154,-0.012892878,0.004198482,0.00280335,0.00041077
Telespiza_cantans,Telespiza,Fringillidae,PASSERIFORMES,Passeroidea,0.165783301,-0.200430585,-0.0025525,-0.020968606,0.002199537,-0.004479422,-0.010025524,0.00163896
Telophorus_zeylonus,Telophorus,Malaconotidae,PASSERIFORMES,Corvoidea,-0.031796942,-0.04924199,-0.026686647,-0.008136182,-0.024443534,-0.005866552,0.001178198,-0.010234449
Temnurus_temnurus,Temnurus,Corvidae,PASSERIFORMES,Corvoidea,0.101942689,0.100706096,-0.095951277,0.008397343,-0.006581183,0.060797682,-0.002611194,-0.011319221
Tephrodornis_pondicerianus,Tephrodornis,Campephagidae,PASSERIFORMES,Corvoidea,0.003464301,-0.134756177,0.026659993,0.014880742,-0.005471028,-0.013170802,-0.002637737,-0.011463698
Tephrozosterops_stalkeri,Tephrozosterops,Zosteropidae,PASSERIFORMES,Sylvioidea,-0.077983392,-0.067472679,0.06196692,0.025926709,-0.019953951,-0.009267554,0.010259905,0.00280706
Terathopius_ecaudatus,Terathopius,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.239681927,0.079904435,-0.111640687,0.010350916,-0.028628144,-0.013069818,0.026882751,-0.024098831
Terenotriccus_erythrurus,Terenotriccus,Tyrannidae,PASSERIFORMES,Tyrannidae,0.124287185,0.119423537,0.072388413,0.024454306,0.001653172,-0.025596901,-0.010410567,0.014484799
Terenura_maculata,Terenura,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.127603835,-0.068014272,0.057076776,0.01635406,-0.012091451,-0.006627582,0.003693971,-0.006644311
Teretistris_fernandinae,Teretistris,Parulidae,PASSERIFORMES,Passeroidea,-0.059385577,0.063309486,-0.021735784,0.038368985,-0.014878961,0.015439611,-0.002831396,-0.002792568
Terpsiphone_rufiventer,Terpsiphone,Monarchidae,PASSERIFORMES,Corvoidea,0.033629064,0.202763579,0.012042321,-0.023237789,0.021204341,-0.009556518,-0.021075763,0.016744124
Tersina_viridis,Tersina,Thraupidae,PASSERIFORMES,Passeroidea,0.325962667,0.247469121,0.123088403,0.007852085,-0.030026546,-0.014254474,0.000794862,0.022492089
Tesia_cyaniventer,Tesia,Sylviidae,PASSERIFORMES,Sylvioidea,-0.047889458,0.08797227,0.044710141,0.013887341,0.023895509,0.001806051,0.000929072,0.004434333
Tetrao_tetrix,Tetrao,Phasianidae,GALLIFORMES,GALLIFORMES,0.216227319,-0.03237871,-0.050868599,-0.041492581,0.01878737,0.039648107,-0.016593769,0.001290226
Tetraogallus_caspius,Tetraogallus,Phasianidae,GALLIFORMES,GALLIFORMES,0.155437478,-0.095198246,-0.021863933,0.006006947,0.012114219,0.025073361,-0.004663856,-0.019665985
Tetraophasis_szechenyii,Tetraophasis,Phasianidae,GALLIFORMES,GALLIFORMES,0.136351655,0.075760992,-0.022790395,0.006811869,0.044022733,0.054723002,0.000378302,0.007498251
Tetrax_tetrax,Tetrax,Otididae,OTIDIFORMES,OTIDIFORMES,0.086328437,0.079839607,-0.025833597,-0.019202485,-0.010391323,-0.004411737,-0.004950672,0.002706095
Thalassarche_impavida,Thalassarche,Diomedeidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.137968078,-0.159681078,-0.02899365,-0.019548888,0.020906171,-0.051446759,0.062427964,-0.026918613
Thalassoica_antarctica,Thalassoica,Procellariidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.11428769,0.004890736,-0.093374972,0.00788015,0.033178063,-0.053636835,0.066504774,0.000599627
