Species	Status	min_age	max_age
Canis_mesomelas	extant	0	2.588
Lycaon_pictus	extinct	0	2.588
Canis_mesomelas	extant	0	2.588
Canis_mesomelas	extant	0	2.588
Canis_mesomelas	extant	0.0117	2.588
Canis_mesomelas	extant	0.0117	0.781
Canis_adustus	extant	0.0117	0.781
Canis	extinct	0.0117	0.781
Otocyon	extinct	0.0117	0.781
Canidae	extinct	0.0117	0.781
Canis_mesomelas	extant	0.0117	0.781
Canis	extinct	0.0117	0.781
Lycaon_pictus	extinct	0.0117	0.781
Otocyon_megalotis	extinct	0.0117	0.781
Canis_mesomelas	extant	0.781	1.806
Canis_mesomelas	extant	1.806	2.588
Canis_mesomelas	extant	0.781	5.333
Canis	extinct	0.781	5.333
Canidae	extinct	2.588	3.6
Otocyon	extinct	2.588	3.6
Canidae	extinct	2.588	3.6
Vulpes	extinct	2.588	3.6
Canis	extinct	0.781	1.806
Canis_mesomelas	extant	0.781	2.588
Canis_mesomelas	extant	0.781	2.588
Vulpes	extinct	0.781	2.588
Canidae	extinct	0.781	2.588
Canis_mesomelas	extant	0.0117	2.588
Canis_mesomelas	extant	0.0117	2.588
Lycaon	extinct	0.0117	2.588
Otocyon	extinct	0.0117	2.588
Canidae	extinct	0.0117	2.588
Canis_mesomelas	extant	0.0117	5.333
Canis_mesomelas	extant	2.588	5.333
Canis_mesomelas	extant	0.0117	2.588
Vulpes_chama	extinct	0.0117	2.588
Canidae	extinct	0.0117	2.588
Canidae	extinct	0.0117	2.588
Canis_mesomelas	extant	0.0117	2.588
Canidae	extinct	0.0117	2.588
Canidae	extinct	0.0117	2.588
Vulpes_chama	extinct	0.0117	2.588
Canis_aureus	extant	0	2.588
Vulpes_vulpes	extinct	0	2.588
Canis	extinct	0	2.588
Canis	extinct	0	0.0117
Canis	extinct	0	0.0117
Canis	extinct	0	0.0117
Canis	extinct	0	0.0117
Canis_mesomelas	extant	0	2.588
Otocyon_megalotis	extinct	0	2.588
Canis_mesomelas	extant	0.0117	2.588
Lycaon_pictus	extinct	0.0117	2.588
Vulpes_chama	extinct	0.0117	2.588
Canis_mesomelas	extant	0	2.588
Canis_mesomelas	extant	0.0117	2.588
Lycaon_pictus	extinct	0.0117	2.588
Otocyon_megalotis	extinct	0.0117	2.588
Vulpes_chama	extinct	0.0117	2.588
Canis	extinct	0	2.588
Canis	extinct	0	0.0117
Canis_mesomelas	extant	0.0117	5.333
Canidae	extinct	0.0117	5.333
Canis_mesomelas	extant	0.0117	2.588
Canis_adustus	extant	0.0117	2.588
Canis	extinct	0.0117	2.588
Otocyon	extinct	0.0117	2.588
Canidae	extinct	0.0117	2.588
Lycaon_pictus	extinct	0.0117	2.588
Otocyon_megalotis	extinct	0.0117	2.588
Canis	extinct	0	2.588
Lycaon_pictus	extinct	0	2.588
Lycaon_pictus	extinct	0	2.588
Canis	extinct	0	0.0117
Canidae	extinct	0.126	0.781
Canis	extinct	2.588	23.03
Canidae	extinct	2.588	23.03
Canis	extinct	0.0117	5.333
Canis	extinct	0.0117	5.333
Canis	extinct	0.0117	5.333
Canis_mesomelas	extant	0.0117	5.333
Vulpes	extinct	0.0117	5.333
Lycaon	extinct	0.0117	5.333
Canis	extinct	0.0117	5.333
Vulpes	extinct	2.588	3.6
Canis_adustus	extant	2.588	3.6
Canidae	extinct	2.588	11.608
Hesperocyon_gregarius	extinct	33.9	37.2
Borophaginae	extinct	13.6	15.97
Carpocyon	extinct	13.6	15.97
Canidae	extinct	15.97	20.44
Gobicyon	extinct	5.333	15.97
Canis	extinct	2.588	5.333
Canidae	extinct	2.588	5.333
Vulpes	extinct	2.588	5.333
Canis_mesomelas	extant	0.781	2.588
Canis_aureus	extant	2.588	3.6
Vulpes	extinct	2.588	3.6
Nyctereutes_abdeslami	extinct	2.588	3.6
Vulpes_vulpes	extinct	0.0117	0.781
Vulpes_vulpes	extinct	0.0117	0.781
Vulpes_vulpes	extinct	0.0117	0.781
Vulpes_vulpes	extinct	0.0117	0.781
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.0117	2.588
Canis_lupus	extant	0.0117	2.588
Xenocyon_lycaonoides	extinct	0.0117	2.588
Canis	extinct	0.126	0.781
Canis	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Xenocyon_lycaonoides	extinct	0.0117	2.588
Canis	extinct	2.588	5.333
Vulpes_vulpes	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_adustus	extant	0.0117	2.588
Lycaon	extinct	0.0117	2.588
Canis_adustus	extant	0.0117	2.588
Canis_adustus	extant	0.126	0.781
Lycaon	extinct	0.126	0.781
Canidae	extinct	2.588	23.03
Vulpes_vulpes	extinct	0.126	0.781
Vulpes	extinct	3.2	5.333
Nyctereutes	extinct	3.2	5.333
Canis	extinct	0.126	0.781
Nyctereutes	extinct	0.0117	5.333
Nyctereutes	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Nyctereutes	extinct	2.588	3.6
Nyctereutes	extinct	0.0117	3.2
Vulpes	extinct	0.0117	3.2
Nyctereutes	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Canidae	extinct	0.0117	23.03
Nyctereutes	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Canis	extinct	0.0117	3.2
Canis	extinct	0.0117	3.2
Vulpes	extinct	0.0117	2.588
Nyctereutes	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Canis	extinct	0.0117	3.2
Canis_lupus	extant	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis_apolloniensis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis_lupus	extant	0.126	2.588
Vulpes	extinct	0.126	2.588
Vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.0117	5.333
Vulpes	extinct	0.0117	5.333
Canidae	extinct	0.126	0.781
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Canidae	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Xenocyon_lycaonoides	extinct	0.781	2.588
Canis	extinct	0.0117	2.588
Canis	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Vulpes	extinct	2.588	3.2
Canis	extinct	2.588	3.2
Vulpes	extinct	0.781	2.588
Canis	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.0117	2.588
Canis	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis	extinct	0.0117	5.333
Canis	extinct	0.126	2.588
Canidae	extinct	2.588	5.333
Canis	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Alopex	extinct	0.0117	5.333
Eucyon_davisi	extinct	3.6	5.333
Tomarctus_brevirostris	extinct	15.97	20.43
Canis	extinct	2.588	3.2
Canis_lupus	extant	2.588	3.2
Vulpes_vulpes	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Canidae	extinct	2.588	3.2
Canis	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Canis	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Vulpes	extinct	0.0117	5.333
Canis	extinct	0.781	2.588
Eucyon_davisi	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Carpocyon_limosus	extinct	4.9	10.3
Canis	extinct	0.781	2.588
Canis_lupus	extant	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes_vulpes	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canidae	extinct	23.03	28.1
Osbornodon_scitulus	extinct	15.97	20.43
Osbornodon_scitulus	extinct	15.97	20.43
Eucyon	extinct	4.9	10.3
Canis_lupus	extant	0.126	2.588
Vulpes	extinct	0.126	2.588
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.0117	2.588
Canis_lupus	extant	0.126	0.781
Xenocyon	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Xenocyon_lycaonoides	extinct	0.126	0.781
Canis	extinct	3.6	5.333
Canis	extinct	3.6	5.333
Canis	extinct	0.0117	2.588
Canis_familiaris	extant	0	2.588
Canis	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Nyctereutes_procyonoides	extinct	0	2.588
Cynodictis	extinct	28.1	33.9
Cuon_alpinus	extinct	0.0117	2.588
Canis	extinct	0.781	2.588
Canis_lupus	extant	0.0117	2.588
Urocyon_cinereoargenteus	extinct	0.0117	2.588
Vulpes	extinct	2.588	5.333
Canidae	extinct	2.588	5.333
Nyctereutes	extinct	2.588	5.333
Canis	extinct	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis_lupus	extant	0.0117	2.588
Canis_aureus	extant	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.0117	5.333
Cynodictis	extinct	28.4	33.9
Nyctereutes	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Canidae	extinct	2.588	5.333
Nyctereutes	extinct	2.588	5.333
Nyctereutes	extinct	2.588	5.333
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Nyctereutes	extinct	0.781	2.588
Canis_lupus	extant	0.781	2.588
Xenocyon	extinct	0.781	2.588
Nyctereutes	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Canis	extinct	3.2	5.333
Canis	extinct	0.0117	2.588
Xenocyon_lycaonoides	extinct	0.0117	2.588
Vulpes	extinct	0.781	2.588
Canis_lupus	extant	0.0117	0.781
Canis	extinct	0.781	2.588
Nyctereutes	extinct	3.2	5.333
Nyctereutes	extinct	2.588	5.333
Canis	extinct	1.806	2.588
Vulpes	extinct	1.806	2.588
Nyctereutes	extinct	1.806	2.588
Canidae	extinct	5.333	8.7
Canis	extinct	0.0117	5.333
Vulpes	extinct	0.0117	5.333
Canis	extinct	2.588	5.333
Canis	extinct	0.126	0.781
Nyctereutes	extinct	2.588	5.333
Vulpes	extinct	5.333	8.7
Nyctereutes	extinct	5.333	8.7
Canis	extinct	5.333	8.7
Canidae	extinct	3.2	5.333
Vulpes	extinct	2.588	5.333
Canis	extinct	2.588	5.333
Canis_lupus	extant	0.126	0.781
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Cynodictis_lacustris	extinct	33.9	37.2
Nyctereutes	extinct	3.2	5.333
Nyctereutes	extinct	3.2	5.333
Gobicyon	extinct	11.62	13.82
Nyctereutes	extinct	3.2	4.2
Canidae	extinct	0.126	0.781
Canis_aureus	extant	0.126	0.781
Canis	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis	extinct	0.781	2.588
Canis_lupus	extant	0.126	0.781
Vulpes	extinct	0.126	0.781
Cuon	extinct	0.126	0.781
Canis_aureus	extant	0.126	0.781
Vulpes	extinct	3.2	5.333
Canis	extinct	0.126	0.781
Canidae	extinct	15.97	20.44
Canis	extinct	0.0117	0.781
Canis_lupus	extant	0.0117	0.781
Vulpes_vulpes	extinct	0.0117	0.781
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpini	extinct	0.0117	0.126
Vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.781	2.588
Canis	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.0117	2.588
Canis	extinct	0.0117	2.588
Vulpes_vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Canis	extinct	0.0117	0.781
Vulpes	extinct	0.0117	0.781
Canis_lupus	extant	0.126	0.781
Canis	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.0117	0.781
Vulpes_vulpes	extinct	0.0117	0.781
Vulpes	extinct	0.126	0.781
Cynodictis_lacustris	extinct	33.9	38
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.0117	2.588
Vulpes_vulpes	extinct	0.0117	2.588
Cynodictis	extinct	28.4	33.9
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Nyctereutes	extinct	0.0117	5.333
Vulpes	extinct	0.0117	5.333
Canis	extinct	0.0117	5.333
Vulpes_vulpes	extinct	0.781	2.588
Vulpes_vulpes	extinct	0.781	2.588
Cynodictis	extinct	37.2	48.6
Cynodictis_lacustris	extinct	33.9	38
Cynodictis	extinct	33.9	38
Canis	extinct	2.588	3.2
Nyctereutes	extinct	2.588	3.2
Vulpes	extinct	2.588	3.2
Canis	extinct	2.588	3.2
Nyctereutes	extinct	1.806	2.588
Nyctereutes	extinct	1.806	2.588
Nyctereutes	extinct	1.806	2.588
Vulpes	extinct	1.806	2.588
Nyctereutes	extinct	1.806	2.588
Canis	extinct	1.806	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Vulpes_vulpes	extinct	0.0117	0.126
Alopex_lagopus	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis	extinct	0.781	2.588
Vulpes_vulpes	extinct	0.0117	2.588
Cynarctus_marylandica	extinct	15.97	20.44
Canis	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Cuon	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Cuon	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Cuon	extinct	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Cuon	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canis	extinct	0.126	0.781
Canis	extinct	0.0117	5.333
Canis	extinct	0.0117	5.333
Nyctereutes	extinct	2.588	3.2
Canis	extinct	1.806	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.126	2.588
Canis	extinct	0.126	2.588
Canis	extinct	1.806	2.588
Vulpes	extinct	1.806	2.588
Cynodictis	extinct	33.9	38
Cynodictis	extinct	33.9	38
Nyctereutes	extinct	1.806	2.588
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Cuon	extinct	0.126	0.781
Cuon	extinct	0.126	0.781
Xenocyon_lycaonoides	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.0117	2.588
Canis_lupus	extant	0.126	0.781
Canis_lupus	extant	0.126	0.781
Canis	extinct	0.126	0.781
Cuon	extinct	0.126	0.781
Vulpes	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Cuon_alpinus	extinct	0.126	0.781
Canis	extinct	0.781	2.588
Canis	extinct	0.126	2.588
Canis_lupus	extant	0.781	2.588
Vulpes_vulpes	extinct	0.781	2.588
Canis	extinct	4.2	4.9
Canis	extinct	4.2	4.9
Canis	extinct	3.2	4.9
Canis	extinct	3.2	4.2
Canis	extinct	3.2	4.2
Canis	extinct	3.2	4.2
Vulpes	extinct	3.2	4.2
Canis	extinct	2.588	4.2
Nyctereutes	extinct	2.588	4.2
Vulpes	extinct	2.588	4.2
Canis	extinct	4.2	4.9
Canis	extinct	4.2	4.9
Canis	extinct	1.806	2.588
Cuon	extinct	0.126	0.781
Canis_lupus	extant	0.126	0.781
Vulpes_vulpes	extinct	0.126	0.781
Canidae	extinct	0.126	0.781
Cynotherium	extinct	0.126	2.588
Cynotherium	extinct	0.0117	0.781
Cynotherium	extinct	0.0117	0.781
Cynotherium	extinct	0.0117	0.781
Cynotherium	extinct	0.0117	0.126
Cynotherium_sardous	extinct	0.0117	0.126
Canis	extinct	0.0117	5.333
Canis	extinct	0.781	2.588
Tomarctus	extinct	13.82	15.97
Canis_lupus	extant	0	0.0117
Canis	extinct	0.0117	5.333
Vulpes	extinct	0.0117	5.333
Canis_lupus	extant	0	0.0117
Dusicyon_avus	extinct	0.0117	0.126
Theriodictis	extinct	0.0117	0.126
Canis_mesomelas	extant	0.0117	2.588
Vulpes_chama	extinct	0.0117	2.588
Canidae	extinct	1.8	10.3
Aelurodon_montanensis	extinct	13.6	15.97
Canis	extinct	0.0117	0.126
Pseudalopex_gymnocercus	extant	0	0.0117
Canis_(Pseudalopex)	extinct	0.126	0.781
Canis	extinct	0.0117	0.126
Canis	extinct	0	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	2.588
Urocyon_cinereoargenteus	extinct	0.0117	2.588
Canis_dirus	extinct	0.012	0.3
Canidae	extinct	0.126	0.781
Nyctereutes	extinct	0.781	2.588
Nyctereutes	extinct	0.781	2.588
Cynotherium_sardous	extinct	0.126	0.781
Cynarctoides_acridens	extinct	20.43	24.8
Phlaocyon	extinct	20.43	24.8
Desmocyon	extinct	20.43	24.8
Canis	extinct	0.126	2.588
Borophagus	extinct	4.9	13.6
Canidae	extinct	1.8	4.9
Canis_dirus	extinct	0.781	2.588
Chrysocyon_brachyurus	extinct	0.781	2.588
Pseudalopex_gymnocercus	extant	0.781	2.588
Theriodictis	extinct	0.781	2.588
Protocyon_troglodytes	extinct	0.126	0.781
Canis_(Pseudalopex)	extinct	0.126	0.781
Dusicyon	extinct	0	0.0117
Dusicyon	extinct	0	0.0117
Xenocyon_lycaonoides	extinct	0.781	2.588
Canis_lupus	extant	0.781	2.588
Canidae	extinct	3.6	5.333
Nyctereutes	extinct	3.6	5.333
Canis_latrans	extant	0	0.126
Dusicyon	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canidae	extinct	0.0117	0.126
Dusicyon_avus	extinct	0.012	0.781
Pseudalopex_gymnocercus	extant	0.012	0.781
Theriodictis	extinct	0.012	1.2
Protocyon	extinct	0.0117	2.588
Protocyon	extinct	0.0117	2.588
Speothos	extinct	0.0117	2.588
Protocyon	extinct	0.0117	2.588
Pseudalopex_gymnocercus	extant	0.012	0.781
Canis_(Pseudalopex)	extinct	0.012	0.781
Dusicyon_avus	extinct	0.012	0.781
Protocyon	extinct	0.0117	2.588
Canis	extinct	0.0117	2.588
Dusicyon	extinct	0.0117	2.588
Vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Cerdocyon_thous	extinct	0	0.126
Protocyon_troglodytes	extinct	0	0.126
Canis	extinct	0.0117	0.126
Protocyon	extinct	0.781	1.2
Dusicyon	extinct	0	0.0117
Canis_familiaris	extant	0	0.0117
Protocyon_troglodytes	extinct	0.0117	0.126
Canidae	extinct	0.0117	0.126
Canidae	extinct	0.0117	0.126
Dusicyon_avus	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Dusicyon_avus	extinct	0.0117	0.126
Canis_(Pseudalopex)	extinct	0.0117	0.126
Canis	extinct	0	0.0117
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_(Pseudalopex)	extinct	0.0117	0.126
Canis_familiaris	extant	0	0.0117
Nyctereutes_procyonoides	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_lupus	extant	0.126	0.781
Dusicyon_avus	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	2.588
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_latrans	extant	0	0.0117
Borophaginae	extinct	13.6	15.97
Canis_latrans	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Caninae	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Caninae	extinct	0.0117	0.126
Canis	extinct	0.781	2.588
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Vulpes_velox	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_lupus	extant	2.588	3.6
Canis	extinct	2.588	3.6
Canis	extinct	2.588	4.2
Vulpes	extinct	2.588	4.2
Borophagus_dudleyi	extinct	3.6	5.333
Borophagus_orc	extinct	3.6	5.333
Vulpes_vulpes	extinct	0.0117	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis_dirus	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_latrans	extant	0	0.0117
Canis_dirus	extinct	0.0117	2.588
Canis_latrans	extant	0.0117	2.588
Urocyon_cinereoargenteus	extinct	0.0117	2.588
Canis	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Vulpes	extinct	2.588	7.246
Canis_dirus	extinct	0.012	0.3
Canis_dirus	extinct	0.012	0.3
Canis_armbrusteri	extinct	0.3	1.8
Canidae	extinct	0	2.588
Alopex_lagopus	extinct	0.0117	0.126
Canis_aureus	extant	0	0.0117
Canis	extinct	0.0117	0.126
Urocyon	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_dirus	extinct	0.012	0.3
Canidae	extinct	0.0117	0.126
Canis_rufus	extant	0.0117	2.588
Canis_lupus	extant	0.0117	0.126
Canidae	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_familiaris	extant	0	0.0117
Canis_familiaris	extant	0	0.0117
Cuon	extinct	0.126	0.781
Cuon	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Phlaocyon_latidens	extinct	20.43	30.8
Paraenhydrocyon_wallovianus	extinct	20.43	30.8
Enhydrocyon	extinct	20.43	30.8
Cormocyon_copei	extinct	20.43	30.8
Mesocyon_brachyops	extinct	20.43	30.8
Paraenhydrocyon_wallovianus	extinct	20.43	30.8
Philotrox_condoni	extinct	20.43	30.8
Enhydrocyon_stenocephalus	extinct	20.43	30.8
Vulpes_vulpes	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Urocyon	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Vulpes_velox	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Protocyon_troglodytes	extinct	0.0117	0.126
Protocyon	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Vulpes_velox	extinct	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Urocyon_cinereoargenteus	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes	extinct	0.0117	0.126
Canis_dirus	extinct	0.0117	2.588
Urocyon_cinereoargenteus	extinct	0	2.588
Canis	extinct	0.0117	0.126
Dusicyon	extinct	0	0.0117
Vulpes_vulpes_macroura	extinct	0.0117	0.126
Vulpes_velox	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_latrans	extant	0	0.126
Canis_lupus	extant	0	0.126
Vulpes_vulpes	extinct	0	0.126
Vulpes_velox	extinct	0	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Canis_latrans	extant	0	0.126
Urocyon_cinereoargenteus	extinct	0	0.126
Canis_lupus	extant	0	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Urocyon	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Vulpes_vulpes	extinct	0.0117	0.126
Vulpes_velox	extinct	0.0117	0.126
Cynotherium	extinct	0.0117	3.6
Cynotherium_sardous	extinct	0.0117	3.6
Canis_lupus	extant	0.0117	2.588
Cynotherium_sardous	extinct	0.0117	0.781
Canis	extinct	0.0117	0.781
Lycaon	extinct	2.588	3.6
Canis	extinct	0	2.588
Canis	extinct	2.588	23.03
Canis	extinct	2.588	5.333
Canis_mesomelas	extant	0	0.0117
Canis_mesomelas	extant	0.0117	0.126
Paratomarctus_temerarius	extinct	13.6	15.97
